"karat","purity_level","price_usd","price_birr","time"
"14","47.46","27.8608992","857.003071","2019/10/03"
"24","99.96","48.3064967","1474.73188","2019/10/07"
"23","95.73","46.2937260","1413.28472","2019/10/07"
"22","91.39","44.2809553","1351.83756","2019/10/07"
"21","86.84","42.2681846","1290.39040","2019/10/07"
"20","82.08","40.2554139","1228.94324","2019/10/07"
"19","77.08","38.2426432","1167.49607","2019/10/07"
"18","71.81","36.2298725","1106.04891","2019/10/07"
"17","66.26","34.2171018","1044.60175","2019/10/07"
"16","60.38","32.2043311","983.154593","2019/10/07"
"15","54.13","30.1915604","921.707430","2019/10/07"
"14","47.46","28.1787897","860.260268","2019/10/07"
"24","99.96","48.2034214","1483.76277","2019/10/08"
"23","95.73","46.1949455","1421.93932","2019/10/08"
"22","91.39","44.1864696","1360.11587","2019/10/08"
"21","86.84","42.1779937","1298.29242","2019/10/08"
"20","82.08","40.1695178","1236.46897","2019/10/08"
"19","77.08","38.1610419","1174.64552","2019/10/08"
"18","71.81","36.1525660","1112.82207","2019/10/08"
"17","66.26","34.1440901","1050.99862","2019/10/08"
"16","60.38","32.1356142","989.175180","2019/10/08"
"15","54.13","30.1271383","927.351731","2019/10/08"
"14","47.46","28.1186624","865.528282","2019/10/08"
"24","99.96","48.2995200","1487.40038","2019/10/10"
"23","95.73","46.2870400","1425.42536","2019/10/10"
"22","91.39","44.2745600","1363.45035","2019/10/10"
"21","86.84","42.2620800","1301.47533","2019/10/10"
"20","82.08","40.2496000","1239.50031","2019/10/10"
"19","77.08","38.2371200","1177.52530","2019/10/10"
"18","71.81","36.2246400","1115.55028","2019/10/10"
"17","66.26","34.2121600","1053.57527","2019/10/10"
"16","60.38","32.1996800","991.600254","2019/10/10"
"15","54.13","30.1872000","929.625238","2019/10/10"
"14","47.46","28.1747200","867.650222","2019/10/10"
"24","99.96","47.8406324","1473.95194","2019/10/14"
"23","95.73","45.8472727","1412.53727","2019/10/14"
"22","91.39","43.8539130","1351.12261","2019/10/14"
"21","86.84","41.8605533","1289.70795","2019/10/14"
"20","82.08","39.8671936","1228.29328","2019/10/14"
"19","77.08","37.8738339","1166.87862","2019/10/14"
"18","71.81","35.8804743","1105.46395","2019/10/14"
"17","66.26","33.8871146","1044.04929","2019/10/14"
"16","60.38","31.8937549","982.634629","2019/10/14"
"15","54.13","29.9003952","921.219965","2019/10/14"
"14","47.46","27.9070355","859.805300","2019/10/14"
"24","99.96","48.0589359","1481.35398","2019/10/16"
"23","95.73","46.0564803","1419.63090","2019/10/16"
"22","91.39","44.0540246","1357.90781","2019/10/16"
"21","86.84","42.0515689","1296.18473","2019/10/16"
"20","82.08","40.0491133","1234.46165","2019/10/16"
"19","77.08","38.0466576","1172.73857","2019/10/16"
"18","71.81","36.0442019","1111.01548","2019/10/16"
"17","66.26","34.0417463","1049.29240","2019/10/16"
"16","60.38","32.0392906","987.569322","2019/10/16"
"15","54.13","30.0368349","925.846240","2019/10/16"
"14","47.46","28.0343793","864.123157","2019/10/16"
"24","99.96","48.2995200","1487.40038","2019/10/17"
"23","95.73","46.2870400","1425.42536","2019/10/17"
"22","91.39","44.2745600","1363.45035","2019/10/17"
"21","86.84","42.2620800","1301.47533","2019/10/17"
"20","82.08","40.2496000","1239.50031","2019/10/17"
"19","77.08","38.2371200","1177.52530","2019/10/17"
"18","71.81","36.2246400","1115.55028","2019/10/17"
"17","66.26","34.2121600","1053.57527","2019/10/17"
"16","60.38","32.1996800","991.600254","2019/10/17"
"15","54.13","30.1872000","929.625238","2019/10/17"
"14","47.46","28.1747200","867.650222","2019/10/17"
"24","99.96","47.7780027","1473.71297","2019/10/21"
"23","95.73","45.7872526","1412.30826","2019/10/21"
"22","91.39","43.7965025","1350.90355","2019/10/21"
"21","86.84","41.8057524","1289.49885","2019/10/21"
"20","82.08","39.8150022","1228.09414","2019/10/21"
"19","77.08","37.8242521","1166.68943","2019/10/21"
"18","71.81","35.8335020","1105.28472","2019/10/21"
